term_a,term_b,pmi,co_occurrence_count
encouraging,planner,0.6121911009083484,5
encouraging,promoting,1.2173695085223366,6
encouraging,proximity,0.8044137286850147,7
encouraging,public,0.17282444112450282,9
encouraging,region,0.6472824207196186,5
encouraging,scale,0.7310523037850775,5
encouraging,space,0.20457313943908298,8
encouraging,street,0.8224865097447092,5
encouraging,system,0.11350786396808331,5
encouraging,transport,0.35932136932893793,8
encouraging,walkable,0.5508905750445526,6
encouraging,walking,0.7543805562759855,8
environment,feature,0.30676291700317126,26
environment,highlighted,0.4656121176119838,10
environment,limited,0.1703061200495434,28
environment,researcher,0.10893717367325123,11
environment,revealed,0.13710805063994763,12
environment,score,0.3030931881142087,17
environment,valuable,0.48363062311466204,16
environment,weighted,0.5569618962002115,12
environmental,healthy,0.07711684684672297,9
environmental,highlighted,0.5424800965359561,7
environmental,land,0.16201629063320902,54
environmental,limited,0.3161669704604674,21
environmental,researcher,0.34180940107380503,9
environmental,resulting,0.542480096535956,12
environmental,revealed,0.2829689010508715,9
environmental,selected,0.202612270913605,14
environmental,success,0.46243738886241986,8
environmental,system,0.07769841127137232,40
environmental,weighted,0.11503608170901672,5
feature,health,0.2607545136312047,11
feature,healthy,0.6237519233094243,5
feature,high,0.21699565943763996,12
feature,increase,0.4351887055919937,13
feature,index,0.1263044254896096,7
feature,method,0.12552772642143753,13
feature,physical,0.2542398326100113,9
feature,population,0.1708770208401069,19
feature,promoting,0.0542186987166558,5
feature,region,0.002925404329105136,7
feature,revealed,0.8296039775135732,5
feature,selected,0.3074145950972673,5
feature,space,0.034674102643685326,18
feature,street,0.5348044372929281,10
feature,walkability,0.5868732929240585,13
feature,yet,0.5242223279623911,6
green,healthy,0.2554263621507168,8
green,increase,0.16740437365516345,23
green,physical,0.0518994089255649,17
green,resulting,0.43310753938816904,8
green,revealed,0.3277470237303429,7
green,street,0.22710349795065524,17
green,valuable,0.5201189163777988,8
health,healthy,1.0937555525551599,17
health,highlighted,0.9231300355243967,7
health,index,0.5176649274162322,22
health,limited,0.13720112151348496,12
health,mapping,0.22998285496445137,5
health,method,0.27254246938324717,32
health,min,0.6999864842101867,8
health,resulting,0.2299828549644512,6
health,revealed,0.5458358043829287,8
health,scale,0.2202266800190865,17
health,street,0.4228865210889428,19
health,success,0.3730836986051248,5
health,support,0.3784028600827245,29
health,system,0.06530576215020545,27
health,tool,0.37148241723815084,24
health,valuable,0.13467267516012646,5
health,walkability,0.7646596945526221,33
healthy,index,0.5239873931557191,7
healthy,network,0.4651468931327858,9
healthy,planner,0.029044815562731578,5
healthy,promoting,0.9219052956285008,8
healthy,street,0.7093438536448278,8
healthy,tool,0.13664282616074974,6
high,highlighted,0.4558875677199892,5
high,index,0.43134645880387146,23
high,land,0.354737584598506,51
high,mapping,0.09921262378125677,5
high,mix,0.40289503757947887,7
high,region,0.16820549526820835,20
high,researcher,0.0039024439769317454,5
high,resulting,0.705348427351572,11
high,score,0.4558875677199892,10
high,street,0.39219974846273065,21
high,success,0.2423134674219301,5
high,system,0.13520622642916208,33
high,valuable,0.47390607322266726,8
high,yet,0.1505059181688072,10
highlighted,limited,1.1298648321722142,5
highlighted,proximity,0.6014728846883245,5
highlighted,public,0.05504140546811925,7
highlighted,space,0.05042245961182445,6
highlighted,transport,0.022849132707725154,5
increase,index,0.26721592541175476,17
increase,land,0.22462393648464396,39
increase,limited,0.29873190863836585,14
increase,min,0.4196845190560282,6
increase,play,0.08321228243481534,7
increase,promoting,0.0009741841978434143,10
increase,region,0.200995318091199,18
increase,resulting,0.9305101428220189,12
increase,revealed,0.08321228243481534,5
increase,scale,0.10244364436270306,15
increase,space,0.08679010378269943,40
increase,street,0.1938778503223349,15
increase,success,0.7169360425239601,7
increase,transport,0.29032849784198644,42
increase,valuable,0.4785250190789617,7
increase,walkable,0.027642431280004744,20
increase,weighted,0.6853876847890339,6
index,revealed,0.5756887675326094,6
index,valuable,1.145354891321534,10
index,walkable,0.5201189163777988,24
index,weighted,1.4010077212010381,9
land,physical,0.08004270767353636,28
land,planner,0.008583743691391655,27
land,population,0.17994086093952263,71
land,region,0.33135713595444244,36
land,researcher,0.04927104900678263,8
land,resulting,0.18540322333136275,10
land,revealed,0.10821358464023258,9
land,transport,0.11700790190700787,62
land,weighted,0.41028439454411314,8
land,yet,0.06234313057413535,14
like,limited,0.13720112151348496,6
like,network,0.006839303650241441,9
like,play,0.4325071190759254,5
limited,living,0.09531017980432474,11
limited,method,0.058063800954761116,15
limited,play,0.28256697178501045,5
limited,promoting,0.3136575588550416,8
limited,region,0.14903557916048776,10
limited,revealed,0.6190392084062235,5
limited,score,0.6190392084062234,6
limited,selected,0.09684982598991781,5
limited,street,0.1010961168713686,8
limited,walking,0.12260232209233228,14
limited,weighted,1.2212146107604418,6
living,mix,0.42463502421588456,6
living,planner,0.08586129060639236,16
living,practical,0.5627853626967017,8
living,researcher,0.36211466723455055,6
living,resulting,0.27510329024492064,6
living,revealed,0.12095261041766249,5
living,street,0.008474626990972017,12
living,success,0.754676370506807,7
living,valuable,0.36211466723455055,6
mapping,network,0.8251496271641928,9
mapping,planner,0.7255197862153515,7
mapping,proximity,0.9379451213095373,10
mapping,region,0.4241388694054087,5
mapping,valuable,1.646130179234023,5
mapping,walkable,1.1009369119638248,13
method,mix,0.07723371706248135,6
method,network,0.39770561233725316,36
method,planner,0.05691371457152389,22
method,researcher,0.30239543253292817,8
method,score,0.37968710683457485,11
method,street,0.3950424949177694,25
method,valuable,0.16886403990840562,7
method,weighted,0.3757267056184779,6
min,model,0.38331687488515354,15
min,planner,0.3890475495941386,5
min,policymakers,1.2108121079761776,5
min,population,0.28670883636522887,10
min,public,0.4605065135762837,15
min,street,0.5993429584304992,5
mix,network,0.7923598043412019,9
mix,physical,0.8613526758281534,8
mix,planner,0.6927299633923608,7
mix,public,0.022251582645128522,10
mix,street,0.748874692401463,6
mix,system,0.03989604662483713,6
mix,transport,0.5088531032999016,12
mix,walkable,0.11263564411339752,5
mix,walking,0.21076510968700396,6
model,researcher,0.14490585144015525,13
model,valuable,0.14490585144015525,13
model,weighted,0.13819441685216857,9
network,promoting,0.2633384486653343,13
network,researcher,0.32437433925170345,6
network,resulting,0.05504140546811925,5
network,revealed,0.7763594629947607,10
network,selected,0.03102652926424532,8
network,tool,0.09118045208399228,18
network,valuable,0.8351999630176942,10
network,walkability,0.494408065251965,25
network,weighted,0.5030661279950794,5
physical,population,0.22217031522765757,35
physical,promoting,0.45011435580866926,13
physical,researcher,0.32882868960108375,5
physical,revealed,0.452309746372105,6
physical,score,0.4241388694054087,7
physical,selected,0.4409459877217901,10
physical,street,0.6683358299174509,20
physical,yet,0.47543216379295916,10
planner,play,0.08074618993962211,6
planner,population,0.06571813841212006,31
planner,practical,0.8998731733601294,10
planner,region,0.17035834862930918,15
planner,researcher,0.6302096064110266,7
planner,resulting,0.20672599280018406,5
planner,selected,0.04917972397178757,7
planner,support,0.11461070389237835,19
planner,valuable,1.1692061071437134,12
planner,walkable,0.31908896098722833,23
planner,walking,0.27745648418567603,24
planner,yet,0.0836659000429566,7
play,tool,0.6121584473140009,11
play,walkability,0.3684282623914031,8
policymakers,practical,1.2108121079761776,6
policymakers,region,0.22998285496445137,7
policymakers,resulting,1.0284905511822229,5
policymakers,transport,0.0910573827342585,13
policymakers,valuable,1.7032885930739716,9
policymakers,walkable,0.30794439643416327,10
policymakers,weighted,1.4765152737091831,5
population,practical,0.10438727957127417,10
population,resulting,0.36675154403876514,13
population,system,0.08429141556813581,52
population,valuable,0.08603814090307754,9
population,weighted,0.195737058159502,7
practical,public,0.40334809973633495,17
practical,region,0.24181731261145403,5
practical,system,0.04451499248113151,7
practical,tool,0.7197891115063664,9
practical,walkable,0.43310753938816904,8
promoting,region,0.18775009134117843,10
promoting,scale,0.45384153120059173,12
promoting,selected,0.4720365747918211,7
promoting,walkable,0.5508905750445526,19
promoting,weighted,1.0776075661471778,5
proximity,resulting,0.2447979407495917,6
proximity,score,0.24479794074959207,7
proximity,weighted,0.6928226632765523,6
public,resulting,0.05504140546811925,12
public,revealed,0.16325499010835204,13
public,selected,0.020555229396949867,19
public,weighted,0.21538405554329867,9
region,resulting,0.7118209418571896,8
region,scale,0.14611870786536477,13
region,score,0.4241388694054087,7
region,tool,0.1601733235709438,16
region,valuable,0.6653009262222966,7
region,weighted,1.0263142717596272,7
researcher,support,0.729839447359868,10
researcher,system,0.2650577620952839,8
researcher,tool,0.4013353803878318,6
researcher,walkability,0.47605892658376825,6
researcher,walkable,0.2324368439260179,6
resulting,street,0.5993429584304992,6
resulting,support,0.2861531264315057,7
resulting,system,0.6635542008873551,13
resulting,tool,0.7197891115063664,9
resulting,transport,0.272309992339308,11
resulting,walking,0.061233375716040046,6
revealed,space,0.2327440164057791,12
revealed,spatial,0.04982526640207839,12
revealed,support,0.1601733235709438,6
revealed,tool,0.8533205041308891,10
revealed,transport,0.09981017384385336,9
revealed,walkability,0.5713691063880932,7
revealed,walkable,0.4612784163548656,8
scale,street,0.24128008921691887,12
score,transport,0.11815931251204978,11
score,walkable,0.8385726474963335,14
score,walking,0.4179083196547726,10
score,weighted,1.8529928449440953,6
selected,system,0.24364366759146766,14
selected,walkability,0.30049415225269355,9
selected,walkable,0.05687206959494326,9
selected,yet,0.759718647243602,7
space,success,0.2423134674219299,9
space,valuable,0.10926295963475798,10
spatial,success,0.05939471741822936,9
spatial,valuable,0.2628164462522701,14
spatial,weighted,0.6238297917896006,14
street,tool,0.12773804781778977,13
street,walkable,0.9774090923505493,36
success,transport,0.14574726903087892,7
success,walkable,0.4708478673710161,6
success,walking,0.2043342193567137,5
success,yet,1.2426873165066266,5
support,weighted,0.5800271691312077,6
system,valuable,0.5835114932138186,11
tool,valuable,0.4013353803878318,6
tool,weighted,1.0500307983769432,8
transport,valuable,0.15865067386678666,9
valuable,walkability,0.47605892658376825,6
valuable,walkable,0.5201189163777988,8
valuable,walking,0.5537098608138343,9
walkability,weighted,0.8370722721210989,6
walkability,yet,0.21719729266747928,8
walkable,weighted,0.7476008692906069,7
walkable,yet,0.3790403181178933,12
walking,weighted,0.7969401706947816,8
-minute,balance,0.1383559205764227,10
-minute,facing,0.4993692661137533,10
-minute,option,0.16912757924317656,10
accessibility,balance,0.19139865656090374,10
accessibility,facing,0.6477221819025591,11
accessibility,liveability,0.19139865656090374,10
accessibility,option,0.4044918720216121,12
accessibility,take,0.11965475170206254,11
amenity,application,0.07104174681456021,7
amenity,enhance,0.6100382475472471,11
amenity,highlight,0.2563982073036689,11
amenity,liveability,0.5147280677429225,5
amenity,option,1.0155033556554116,8
amenity,short,0.6725586045285813,11
application,attention,0.18329574099179805,8
application,cycling,0.37195311623483845,6
application,equitable,0.6100382475472473,8
application,limitation,0.9231300355243965,6
application,suburban,0.18963155944088392,5
attention,enhance,0.38809015363781124,9
attention,facing,0.8544640148329682,5
attention,highlight,0.034450113394233046,9
attention,limitation,1.1567448867059018,10
attention,lower,0.03597102623493951,7
attention,option,0.7065438847563459,6
attention,suburban,0.38242441610213396,8
attention,sustainability,0.062269108589572394,19
balance,case,0.42413886940540857,11
balance,compared,0.6653009262222966,5
balance,create,0.7035221390424946,5
balance,distance,0.265805985100636,7
balance,diversity,0.9740364078719099,8
balance,essential,0.33929998946837897,6
balance,limitation,1.5209670362800172,5
balance,need,0.5239873931557191,14
balance,population,0.19139865656090374,10
balance,strategy,0.29805703093433006,10
balance,suburban,0.9697901169904589,5
balance,sustainability,0.37242403689341164,9
balance,within,0.2598358181141322,13
case,compared,0.1364567969536278,20
case,create,0.012159080276050694,17
case,disparity,0.006403668705430077,9
case,enhance,0.27753539521353315,19
case,essential,0.033599411513919965,30
case,facing,0.33316709119968196,7
case,limitation,0.07583217513719287,8
case,lower,0.06550506098134319,17
case,option,0.45491052807216226,11
case,peripheral,0.16820549526820816,8
case,short,0.16820549526820816,16
case,suburban,0.33558547206396383,18
compared,inclusive,0.2836870339363123,6
compared,option,0.6960725848890504,5
compared,suburban,0.7774182243430028,10
create,cycling,0.5924958858489908,8
create,distance,0.24518669789790037,16
create,ensuring,0.6736691758928135,5
create,equitable,0.4093675520850961,7
create,lower,0.24604249598179656,7
create,option,0.7342937977092484,5
create,strategy,0.23921653091139664,22
create,suburban,0.3048138133972098,6
cycling,inclusive,0.40585466791051994,5
cycling,strategy,0.18703077774082644,16
cycling,suburban,0.3887602345512198,5
disparity,diversity,0.6234405100095598,7
disparity,enhance,1.3337554941918706,10
disparity,facing,1.6947688397292013,5
disparity,short,1.0396009072344723,7
disparity,sustainability,0.03757649599920081,8
distance,facing,0.2903470940167538,5
distance,liveability,0.39933737772515865,8
distance,option,0.4301090363919124,8
distance,suburban,0.5720792976622997,17
diversity,highlight,0.24570291818692072,11
diversity,limitation,1.1673269960364385,10
diversity,older,0.7816645152244539,6
diversity,option,0.5348044372929281,5
enhance,gained,1.0101414125140262,6
enhance,older,0.9529829986740777,5
enhance,suburban,0.4589644932244681,6
equitable,essential,0.5559710262769716,14
equitable,facing,1.2812065213884174,5
equitable,option,1.133286391311795,6
essential,facing,0.5179917782117551,5
facing,highlight,1.0473676809574595,6
facing,need,0.44316798641401056,9
facing,population,0.195737058159502,7
facing,service,0.28949202769702037,7
facing,show,0.25794366996209434,6
facing,strategy,0.6590703764716607,10
facing,sustainability,0.6156543467743588,8
facing,walking,0.7969401706947816,8
facing,within,0.4537950789882966,11
gained,highlight,0.6565013722704478,6
gained,limitation,1.491114073130336,5
highlight,option,0.7171259940868827,6
limitation,service,0.03215711163453144,8
limitation,short,0.8903402127014058,5
liveability,need,0.18751515653450626,10
liveability,population,0.08603814090307754,9
liveability,service,0.4674751828923768,12
liveability,show,0.05108100425202206,7
lower,short,0.4627135327903888,7
lower,sustainability,0.020304909490539983,14
need,option,0.554759051822473,14
need,take,0.1157712516756648,11
older,service,0.38046380590274714,10
option,service,0.41123546456950066,11
option,short,1.2874370711390535,7
option,show,0.33316709119968196,9
option,walking,0.584481519480588,9
option,within,0.36471544893460783,14
population,seems,0.3354990005346607,7
population,suburban,0.1409970251838351,17
population,take,0.20666612869169237,12
seems,show,0.397705612337253,6
seems,sustainability,0.28541265990378195,5
seems,within,0.1415718976203982,7
service,take,0.012739025777429932,9
short,strategy,0.2552168722578378,18
show,take,0.6461669716357528,15
strategy,take,0.22631312607548862,11
suburban,sustainability,0.07907622690595349,12
suburban,take,0.8027360323272927,5
suburban,within,0.10958885176734741,20
sustainability,take,0.08758691657386221,8
take,walking,0.26887274049428483,8
take,within,0.012739025777429712,12
access,difference,0.027642431280004744,12
access,enhanced,0.6146571934035419,7
access,focusing,0.15220515392176706,9
access,fundamental,0.2663504991353261,7
access,good,0.28865625664962435,12
access,group,0.6002684559514423,23
access,income,0.668145878354528,12
access,tend,0.39988189175984873,8
accessibility,beyond,0.3557017078521802,15
accessibility,dependency,0.07313473606716965,7
accessibility,difference,0.12577846955259167,21
accessibility,focusing,0.32671417097892774,17
accessibility,fundamental,0.34386725020517744,12
accessibility,good,0.2326416150949531,18
accessibility,group,0.22217031522765757,25
accessibility,income,0.02434457189773782,10
accessibility,percentage,0.42980968000590225,10
accessibility,tend,0.05618517775339665,9
accessibility,territory,0.195737058159502,7
accessibility,underscore,0.5829746525084012,13
account,address,0.16590399827992872,6
account,amenity,0.20457313943908298,5
account,case,0.11398394110156908,11
account,condition,0.018673761297244455,5
account,difference,0.6154290961821237,6
account,fundamental,1.2108121079761776,5
account,group,0.9429326628205762,9
account,importance,0.40863468286944343,6
account,large,0.43085781965415365,6
account,limited,0.3677247801253175,5
account,new,0.27270232870738265,16
account,population,0.28670883636522887,15
account,public,0.05504140546811925,15
account,transport,0.29032849784198644,14
account,walkability,0.16590399827992872,6
active,complex,0.25983581811413237,7
active,district,0.07059381847560398,8
active,focusing,0.6446816390195612,8
active,fundamental,0.7224593400622454,6
active,good,0.359919276671115,7
active,group,0.3776188537705158,10
active,income,0.4029366617548058,5
active,large,0.1656486030544315,9
active,low,0.3468471951037621,8
active,lower,0.11251110335727381,7
active,measure,0.2911863479982086,18
active,percentage,0.8084017698629704,5
active,short,0.27583615946057366,7
active,unit,0.3425275339592459,7
active,x-minute,0.82292987042588,8
address,beyond,0.3890475495941385,7
address,census,0.42294910126982016,5
address,complex,0.11711383411049685,8
address,difference,0.17932701861206976,10
address,focusing,0.8539360781731037,13
address,good,0.21719729266747928,8
address,group,0.2836870339363123,12
address,livable,0.6927299633923608,7
address,tend,0.2638844066401327,5
address,unit,0.6052706580637747,12
amenity,complex,0.20457313943908279,7
amenity,constraint,1.1490347482799341,6
amenity,destination,0.3587238192663411,7
amenity,district,0.133114175456938,9
amenity,focusing,0.4558875677199889,7
amenity,group,0.21699565943763996,9
amenity,income,0.8176776123254919,8
amenity,large,0.11038592437938198,9
amenity,low,0.15805312380419004,7
amenity,measure,0.3900743491504173,21
amenity,method,0.13130093833275697,19
amenity,often,0.8041942619882047,17
amenity,proportion,0.5772484247242565,5
amenity,tend,0.6671966613871959,6
amenity,time,0.6510997343450211,29
amenity,unit,0.42079624790871895,8
associated,census,0.9804120358441415,7
associated,destination,0.3587238192663411,7
associated,difference,0.294957200907352,9
associated,district,0.133114175456938,9
associated,good,0.15050591816880685,6
associated,group,0.41766635489979104,11
associated,income,0.9354606479818752,9
associated,large,0.2157464400372082,10
associated,low,0.15805312380419004,7
associated,percentage,0.7531390911879206,5
associated,short,0.22057348078552416,7
associated,tend,0.48487510459324146,5
associated,transport,0.10338799519173722,24
associated,walkability,0.133114175456938,12
associated,x-minute,0.297663562505095,5
beyond,complex,0.6630307776877576,5
beyond,distance,0.2759583565646541,9
beyond,district,0.3402573854247065,5
beyond,inequality,0.9454357930386946,6
beyond,large,0.49985069114110514,6
beyond,measure,0.21992332797671785,8
beyond,method,0.06123337571604026,8
beyond,often,0.5576702620299312,6
beyond,population,0.13255815653797037,12
beyond,reveal,0.8941424986511444,7
beyond,time,0.15817532090827074,8
beyond,walkability,0.23489686976688018,6
beyond,x-minute,1.274914994168937,6
case,complex,0.26998818957815046,18
case,condition,0.26998818957815046,32
case,dependency,0.21056476910734964,7
case,enhanced,0.29060747678088616,7
case,limited,0.043675063502661426,18
case,low,0.27753539521353315,19
case,method,0.17901641137242358,48
case,percentage,0.46187919738825567,9
case,proportion,0.16820549526820816,8
case,socioeconomic,0.1364567969536278,7
case,territory,0.584481519480588,9
case,transport,0.016579519694129668,53
case,understanding,0.11810765828543138,27
case,unit,0.23489686976688035,16
case,vulnerability,0.7242434618557467,9
case,walkability,0.1013654771423577,28
case,x-minute,0.11176418436325644,10
census,distance,0.058545479959429436,5
census,district,0.7106311737216009,5
census,environment,0.32516028214288734,12
census,higher,0.47605892658376825,6
census,income,1.695299203040493,6
census,low,0.986884550349759,5
census,measure,0.813440667587822,10
census,method,0.14392509156115363,6
census,time,0.39501771658064244,7
census,travel,0.552792720815158,8
complex,condition,0.8453523344817122,16
complex,crucial,0.5940379062008062,5
complex,environment,0.24246856629777397,24
complex,focusing,0.5088800978604994,5
complex,fundamental,0.8743398713549647,5
complex,good,0.6941213647577887,7
complex,higher,0.21104565394470043,10
complex,large,0.3820676554847216,8
complex,like,0.3635142475889738,6
complex,method,0.14127608338957665,13
complex,need,0.07151624267162435,17
complex,new,0.42173790786787035,26
complex,play,0.8453523344817123,7
complex,reveal,0.33452671071572154,6
complex,short,0.2735660109260345,5
complex,time,0.2382180285818072,13
complex,transport,0.022849132707725154,15
complex,understanding,0.655731475206146,13
complex,walkability,0.11711383411049685,8
complex,walking,0.012443211546608308,10
complex,within,0.04399156928153431,20
concept,constraint,0.34730643736212047,9
concept,focusing,0.3938264529970132,22
concept,good,0.19607546763819683,21
concept,group,0.10841452907977156,27
concept,percentage,0.01594930140767782,8
concept,proportion,0.06320218625822353,10
concept,territory,0.5440167316081745,12
concept,vulnerable,0.049471993446321534,7
condition,difference,0.2144183384233399,10
condition,focusing,0.5213026178590565,9
condition,fundamental,0.6354479630726156,7
condition,good,0.25228861247874934,8
condition,improve,0.22998285496445137,14
condition,method,0.21983840589267872,25
condition,percentage,0.567239713046082,5
condition,territory,0.8721635919323689,6
condition,vulnerable,1.0707660343304612,7
constraint,environment,0.5609222974163086,11
constraint,essential,0.7912851132114365,6
constraint,improve,1.2108121079761776,7
constraint,service,0.5139951985272698,8
constraint,short,1.372178299594144,5
constraint,transport,0.022849132707725154,5
constraint,walkability,0.7457224935328711,5
constraint,within,0.5447668571940234,11
crucial,district,0.2712645139377552,5
crucial,focusing,0.8453523344817123,5
crucial,group,0.6916182345396701,7
crucial,inequality,0.6941213647577887,5
crucial,low,0.5475178905659133,5
crucial,measure,0.37407400780397626,10
crucial,often,0.4886773905429799,6
crucial,understanding,0.03669226679992275,5
crucial,x-minute,1.3600728025092441,7
dependency,distance,0.8608919524843668,10
dependency,environment,0.25203801731392483,10
dependency,focusing,1.5762398430245046,6
dependency,higher,0.5852582185487601,6
dependency,improve,0.6607657710569057,5
dependency,measure,0.2294927789928687,5
dependency,need,0.3205656643216783,9
dependency,population,0.07313473606716965,7
dependency,public,0.38046380590274714,12
dependency,transport,0.9724258422153469,16
dependency,travel,0.6619920127801499,8
dependency,walkability,0.5321483932348121,5
dependency,walking,0.3866557761506682,6
destination,difference,0.94393316315416,10
destination,good,0.5117998079638341,5
destination,group,0.7606111060266214,9
destination,limited,0.18540322333136275,5
destination,need,0.1005037795448765,15
destination,play,0.6630307776877576,5
destination,underscore,1.1875552458119103,5
difference,focusing,0.3479497310478624,5
difference,good,0.5331909979451516,7
difference,group,0.6462007548488773,11
difference,large,1.0320675048884136,18
difference,like,0.35673456060359515,7
difference,low,0.050115287132063355,5
difference,lower,0.5370972529122167,9
difference,measure,0.05899296116408078,12
difference,play,0.5302712878418169,6
difference,population,0.025695010995609013,19
difference,time,0.2849270265474147,16
difference,transport,0.1496008383468689,20
difference,travel,0.10153127337916294,13
difference,understanding,0.12707632826819185,9
difference,walkability,0.44169128307956074,13
difference,walking,0.5446600252939165,20
distance,enhanced,0.24778747959795785,5
distance,focusing,0.12180767673739591,9
distance,fundamental,0.08180234212369668,6
distance,improve,0.08180234212369668,18
distance,income,0.5507370241805271,11
distance,integrates,0.17417566225471182,6
distance,low,0.45996199954159345,17
distance,percentage,0.5042170085456343,7
distance,underscore,0.39501771658064244,7
district,good,0.37134797249473755,7
district,group,0.2836870339363123,9
district,improve,0.0407408553259229,9
district,income,0.5966869143723829,6
district,large,0.05929426322167072,8
district,low,0.47605892658376825,9
district,proportion,0.8262613560168833,6
district,time,0.05854547995942923,15
district,travel,0.14732761270699335,16
enhanced,environment,0.5144022817814157,12
enhanced,essential,0.6577537205869138,6
enhanced,like,1.328595143632561,6
enhanced,limited,1.3328056761689044,7
enhanced,measure,0.4918570434603596,6
enhanced,method,0.6208491636514629,8
enhanced,need,0.1492939437143085,7
enhanced,new,0.4313073588840213,10
enhanced,service,0.603607357216957,10
enhanced,time,0.4301090363919124,6
enhanced,travel,0.4543526480019052,6
enhanced,walking,0.46669848382420465,6
environment,fundamental,0.07908421052357031,11
environment,good,0.16023046806080193,20
environment,group,0.3518833522836407,34
environment,income,0.25203801731392467,15
environment,low,0.195948550662881,24
environment,proportion,0.07614735085026067,10
environment,territory,0.15149678809204734,8
environment,unit,0.14283872534893272,20
environment,vulnerable,0.41909210197709107,10
essential,focusing,0.3494523609323973,9
essential,group,0.1469280968209229,12
essential,income,0.1722459048052129,6
essential,percentage,0.5777110129133773,6
essential,proportion,0.5559710262769716,7
essential,tend,0.3094470263186981,6
essential,territory,0.8544640148329681,7
essential,vulnerable,0.5624435407825891,5
focusing,group,0.2699881895781503,5
focusing,higher,0.35699956656778004,9
focusing,importance,0.47762755435639487,7
focusing,improve,0.49704564021349645,8
focusing,like,0.9025107483216609,8
focusing,limited,0.7525706010307459,8
focusing,lower,0.36155538310364094,5
focusing,measure,0.06577264814945952,8
focusing,need,0.1976675279985243,15
focusing,new,0.18754452036707572,16
focusing,often,0.5576702620299314,7
focusing,play,0.7601945261414055,5
focusing,public,0.15220515392176706,18
focusing,service,0.3598445187000115,16
focusing,time,0.22716819239522215,10
focusing,transport,0.20517068950167971,14
focusing,travel,0.34672198380953967,11
focusing,understanding,0.6446816390195611,10
focusing,walkability,0.4862112980477865,9
focusing,walking,0.4460791966214688,12
fundamental,measure,0.14355034919214377,6
fundamental,need,0.052301677726998924,9
fundamental,new,0.0830006646158056,10
fundamental,population,0.05618517775339665,9
fundamental,public,0.2663504991353261,14
fundamental,service,0.350610842753066,11
fundamental,time,0.3694844145754777,8
fundamental,transport,0.496522490842423,13
good,higher,0.49345066929563736,12
good,importance,0.4599279772569939,8
good,improve,0.46359770614595647,9
good,large,0.012147484795968598,5
good,like,0.2812761493520018,5
good,limited,0.13133600206108695,5
good,low,0.7811327417474184,8
good,lower,0.6803280426254529,8
good,measure,0.32000678653370035,12
good,need,0.3341186307263817,20
good,new,0.48260065327157164,25
good,often,0.25228861247874934,6
good,population,0.05032005830099834,15
good,public,0.28865625664962435,24
good,service,0.3263965846324714,18
good,short,0.5559710262769715,6
good,time,0.17124740247562342,11
good,transport,0.3593213693289378,19
good,travel,0.28250239107524594,12
good,unit,1.1334880245416343,10
good,walkability,0.0836659000429566,7
good,walking,0.29484822689754525,12
good,within,0.03871451218069021,18
group,importance,0.3440961617318722,10
group,improve,0.22998285496445137,10
group,income,0.8347190781803435,7
group,inequality,1.148376637035385,14
group,large,0.5486408553105371,12
group,limited,0.2623642644674909,8
group,lower,0.45913571144250487,9
group,measure,0.20417497100857857,15
group,method,0.11002353988547228,16
group,need,0.40060837199521465,30
group,often,0.20099531809119883,8
group,population,0.5586425518488704,35
group,reveal,0.38331687488515354,8
group,service,0.4643452898834492,29
group,short,0.37114633926489843,7
group,tend,0.8177695198665701,6
group,transport,0.07163929687715703,20
group,vulnerable,1.65855269923258,9
group,walkability,0.19667565694668243,11
group,walking,0.3041795543264297,17
group,within,0.1415718976203982,28
group,x-minute,0.44823642098446925,5
higher,income,1.0270909708277993,14
higher,large,0.2710091187122576,15
higher,low,0.5699907464179718,15
higher,percentage,0.9907233266569246,9
higher,play,0.1056851382868739,7
higher,unit,0.07059381847560398,8
importance,income,0.705886206337375,7
importance,limited,0.25131442828090617,9
importance,livable,0.781309968154617,6
importance,low,0.025642430613337652,6
importance,lower,0.33030283959953644,9
importance,often,0.39061617736676507,11
importance,population,0.009955834445638266,23
importance,socioeconomic,0.7007711056706046,5
importance,underscore,1.1356834151050703,8
importance,understanding,0.4311075387215021,15
importance,unit,0.3090048419206023,7
improve,income,0.2553006629487413,5
improve,large,0.018012604248366784,9
improve,limited,0.4248831939652659,12
improve,low,0.06567980367317476,7
improve,measure,0.08639193535219526,17
improve,underscore,0.7338880358858683,6
income,inequality,0.837222208398462,5
income,large,0.573958663294827,6
income,limited,0.5108256237659906,5
income,low,0.6906187342065866,5
income,lower,1.378271395448891,11
income,measure,0.5171748514446496,10
income,new,0.12812109989627488,12
income,population,0.5549728229599081,17
income,proportion,1.9162899009936014,8
income,public,0.055041405468119045,13
income,service,0.21340972123958082,11
income,time,0.7177911088436933,13
income,transport,0.27927866165540155,12
income,travel,0.2565269046719854,8
income,understanding,0.6497967396863314,8
income,walking,0.5873264716128194,11
income,within,0.41820413388559424,18
inequality,large,0.012147484795968598,5
integrates,method,0.6833695206327968,11
integrates,need,0.25003551351584036,10
integrates,time,0.5796407703628763,9
integrates,travel,0.6038843819728691,9
large,limited,0.1557545294092328,8
large,lower,0.6402080488360276,12
large,new,0.2193371081679367,30
large,often,0.31752913434715063,10
large,population,0.15478129332268062,26
large,proportion,1.2089982130474917,9
large,territory,1.1020260934953237,6
large,transport,0.013819725988330823,21
large,unit,0.4647593713298351,8
