T1,T2,T3,T4,T5,T6,dominant_topic
0.33735285427705564,0.001538047814652373,0.0015273370690634107,0.4757033389096472,0.054312477636567914,0.1295659442930135,T4
0.1991304919618048,0.4999644015932783,0.23591311911315266,0.0013518357401042585,0.00134194283611916,0.062298208755540735,T2
0.4892317776303571,0.0022659748052614574,0.0022686815260872443,0.5016989109058417,0.0022738219116207625,0.0022608332208319173,T4
0.295691163589589,0.6980301026733908,0.0015672184992595855,0.0015729651796419588,0.0015658387307418377,0.0015727113273768427,T2
0.050266751030607904,0.34702299286129573,0.0015172576467539871,0.001512586618280008,0.001517440567065874,0.5981629712759965,T6
0.42652878944563566,0.0012524394696068037,0.04292650791669259,0.5267838280955879,0.0012483419793427213,0.001260093093134154,T4
0.1396556363761206,0.0014119149554964368,0.1410830453777804,0.7150370911108813,0.0014056648466099543,0.0014066473331112632,T4
0.6049897631437017,0.18918946397018846,0.0020799273781627486,0.1995817213771576,0.0020828044439175114,0.0020763196868718347,T1
0.7817128148405609,0.14444710087962578,0.0014354213271587355,0.05788832166976619,0.0014314262212795073,0.013084915061608844,T1
0.37905533196079205,0.3081204730068615,0.3081390782945837,0.0015527843429436559,0.0015959638998402292,0.0015363684949789695,T1
0.8386403957072586,0.0020499231697161326,0.13022226869672815,0.0020493303738280855,0.0020501165344706525,0.024987965517998433,T1
0.6456828855841368,0.0018544499597513006,0.0018538531613431063,0.3469134640868836,0.001844241978638264,0.0018511052292469255,T1
0.0035176861874076336,0.14558669274257835,0.30797270943824057,0.5359327955015186,0.0034908109538656666,0.00349930517638915,T4
0.5665623400708653,0.001294599366169704,0.001291997995867523,0.17277588629117419,0.0309226967445373,0.22715247953138595,T1
0.014229558253004222,0.0015064486015254068,0.0014983361206008388,0.8634122804568269,0.0014963003178752657,0.11785707625016731,T4
0.5759839244966855,0.4201408705620355,0.0009656680884735076,0.0009730192081847584,0.0009690729907110574,0.0009674446539096435,T1
0.33591971714335284,0.001933309163527023,0.02820331471650639,0.6300579976752804,0.0019411821034576423,0.0019444791978757716,T4
0.19369034788701964,0.3817904093888957,0.0014788367180077178,0.4200837012448072,0.0014792721463787169,0.001477432614891122,T4
0.33825060568046017,0.5708921738975272,0.001680527520855499,0.0016846108565850043,0.08581196902963677,0.0016801130149355409,T2
0.3957284595754862,0.4235740336670565,0.04657051172418239,0.1309590541671702,0.00158861528750287,0.0015793255786017701,T2
0.28612263748464317,0.0016377284611074434,0.6845527947352708,0.024427196679840252,0.0016311344301611853,0.0016285082089772679,T3
0.5875857143846441,0.001546838008792195,0.001542853186375945,0.31201230724824996,0.09576768973279168,0.001544597439146038,T1
0.0034295661821984054,0.14042642730645316,0.003438364946082881,0.8458565861568272,0.0034394324945326883,0.0034096229139056323,T4
0.0029443173906011895,0.002951844843117539,0.22985574645787907,0.7583760158019577,0.0029347336273610075,0.0029373418790833604,T4
0.3548235578386135,0.3342912394799023,0.2173448815988628,0.0903591950416256,0.0015914824700129803,0.0015896435709827235,T1
0.506831522394805,0.4791860776302969,0.003499670939683965,0.0034868498424307603,0.003493743511331462,0.003502135681451814,T1
0.0034841506376203854,0.0035073365745802577,0.3599312470181488,0.5582824053422056,0.07128133597910807,0.003513524448336715,T4
